Cluster	Kingdom	Phylum	Class	Order	Family	Genus	Species
C4245	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C4249	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Orbaceae	Gilliamella	Gilliamella sp.
C4253	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella sp.
C4254	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Incertae Sedis	Incertae Sedis	Incertae Sedis sp.
C4255	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae sp.	Paracoccaceae sp.
C4257	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae sp.	Enterobacteriaceae sp.
C4259	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola sp.
C4260	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium sp.
C4262	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.
C4264	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Incertae Sedis	Incertae Sedis	uncultured bacterium
C4272	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Pelosinus	Pelosinus sp.
C4273	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp.
C4276	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter sp.
C4281	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Incertae Sedis	Incertae Sedis	uncultured bacterium
C4283	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales sp.	Pseudomonadales sp.	Pseudomonadales sp.
C4285	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp.
C4287	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp.
C4291	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae sp.	Lachnospiraceae sp.
C4293	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C4298	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcales Incertae Sedis	Populibacterium	Populibacterium sp.
C4300	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae sp.	Paracoccaceae sp.
C4303	Bacteria	Pseudomonadota	Pseudomonadota sp.	Pseudomonadota sp.	Pseudomonadota sp.	Pseudomonadota sp.	Pseudomonadota sp.
C4310	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium sp.
C4313	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	uncultured bacterium
C4316	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea	Candidatus Soleaferrea sp.
C4319	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Wohlfahrtiimonas	Wohlfahrtiimonas sp.
C4320	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae sp.	Lachnospiraceae sp.
C4321	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella sp.
C4323	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
C4324	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	Incertae Sedis sp.
C4326	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp.
C4328	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
C4329	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	Cellvibrio sp.
C4333	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
C4335	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Incertae Sedis	Incertae Sedis	Incertae Sedis sp.
C4336	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	uncultured bacterium
C4338	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp.
C4339	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Koukoulia	Koukoulia aurantiaca
C4340	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Incertae Sedis	Incertae Sedis	Incertae Sedis sp.
C4341	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas sp.
C4345	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Natronincolaceae	Alkaliphilus	Alkaliphilus sp.
C4346	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Orbaceae	Orbaceae sp.	Orbaceae sp.
C4347	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp.
C4351	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter sp.
C4352	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	uncultured bacterium
C4353	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobiaceae sp.	Rhizobiaceae sp.
C4357	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	uncultured bacterium
C4358	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp.
C4360	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola sp.
C4362	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Incertae Sedis	Incertae Sedis	Incertae Sedis sp.
C4365	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C4369	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Lampropedia	Lampropedia sp.
C4373	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcales sp.	Micrococcales sp.	Micrococcales sp.
C4376	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter sp.
C4377	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	uncultured bacterium
C4379	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae sp.	Paracoccaceae sp.
C4382	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp.
C4383	Bacteria	Bacillota	Clostridia	Eubacteriales	Alkalibacteraceae	Alkalibaculum	Alkalibaculum bacchi
C4384	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae sp.	Comamonadaceae sp.
C4387	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	uncultured bacterium
C4388	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae sp.	Lachnospiraceae sp.
C4389	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae sp.	Enterobacteriaceae sp.
C4397	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium sp.
C4399	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Incertae Sedis	Incertae Sedis sp.
C4400	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Cerasicoccus	uncultured bacterium
C4402	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp.
C4405	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp.
C4406	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter sp.
C4409	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae sp.	Lachnospiraceae sp.
C4410	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
C4411	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Koukoulia	Koukoulia aurantiaca
C4412	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter	Empedobacter brevis
C4413	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcales Incertae Sedis	Populibacterium	Populibacterium sp.
C4414	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae sp.	Paracoccaceae sp.
C4417	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacteriaceae sp.	Sphingobacteriaceae sp.
C4420	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
C4421	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales sp.	Bacteroidales sp.	Bacteroidales sp.
C4424	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	Taibaiella sp.
C4426	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus sp.
C4427	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillaceae sp.	Lactobacillaceae sp.
C4428	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Incertae Sedis	uncultured bacterium
C4436	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia sp.
C4437	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Incertae Sedis	Incertae Sedis	Incertae Sedis sp.
C4439	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Lampropedia	Lampropedia sp.
C4441	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella sp.
C4442	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Koukoulia	Koukoulia aurantiaca
C4443	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia sp.
C4446	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola sp.
C4448	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Incertae Sedis	uncultured Chloroflexi bacterium
C4452	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Lampropedia	Lampropedia sp.
C4455	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	uncultured bacterium
C4457	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp.
C4458	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalicoccobacillus	Alkalicoccobacillus sp.
C4459	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Incertae Sedis	uncultured Chloroflexi bacterium
C4462	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
C4464	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp.
C4467	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides sp.
C4472	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacteriaceae sp.	Sphingobacteriaceae sp.
C4474	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Incertae Sedis	Incertae Sedis	Incertae Sedis sp.
C4475	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Paenalcaligenes	Paenalcaligenes sp.
C4478	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	Ruminococcaceae bacterium
C4480	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium sp.
C4481	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.	Gammaproteobacteria sp.
C4482	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp.
C4485	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia sp.
C4486	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae sp.	Lachnospiraceae sp.
C4492	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Domibacillus	Domibacillus sp.
C4493	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola sp.
C4494	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae sp.	Lachnospiraceae sp.
C4495	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Weeksella	uncultured Flavobacterium sp.
C4496	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp.
C4497	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillaceae sp.	Paenibacillaceae sp.
C4499	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Ketogulonicigenium	Ketogulonicigenium sp.
C4500	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium sp.
C4502	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenaceae sp.	Alcaligenaceae sp.
C4505	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	uncultured bacterium
C4507	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	uncultured bacterium
C4513	NA	NA sp.	NA sp.	NA sp.	NA sp.	NA sp.	NA sp.
C4514	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp.
C4522	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae sp.	Paracoccaceae sp.
C4526	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia sp.
C4527	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae sp.	Lachnospiraceae sp.
C4529	NA	NA sp.	NA sp.	NA sp.	NA sp.	NA sp.	NA sp.
C4531	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	uncultured bacterium
C4533	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp.
C4534	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Ferdinandcohnia	Bacillus sp. mixed culture J1-55
C4553	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	Incertae Sedis	Incertae Sedis sp.
