FileType	fastq	Read submission file type
sample	study	instrument_model	library_name	library_source	library_selection	library_strategy	library_layout	file_name	file_md5	library_construction_protocol
B538S3	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B538S3.fastq.gz	c9636dd2b5ce607d454287b3bc408ddf	Nanopore SQK-LSK114
B538S4	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B538S4.fastq.gz	60d87f4bfe5c506d1c83b65ce77ba658	Nanopore SQK-LSK114
B539S10	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S10.fastq.gz	fb5ee3e384e1b4e135d2936652629a85	Nanopore SQK-LSK114
B539S11	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S11.fastq.gz	c14aa140ec15df89530afac70e9d1f5c	Nanopore SQK-LSK114
B539S12	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S12.fastq.gz	a0c58f764b288da4b20fd3aa31f5a194	Nanopore SQK-LSK114
B539S1	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S1.fastq.gz	24157cec57412e86c5fc237e6f163fa9	Nanopore SQK-LSK114
B539S2	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S2.fastq.gz	4d3fe70c13aaca0962f6fa93ceed758b	Nanopore SQK-LSK114
B539S3	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S3.fastq.gz	a86769c09aa2bae4083cedf090d90876	Nanopore SQK-LSK114
B539S4	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S4.fastq.gz	3c8aa46c66f4c2e3b89e1554536b338b	Nanopore SQK-LSK114
B539S5	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S5.fastq.gz	bf4cf8fa67f1bb35de0a0b0c574fabca	Nanopore SQK-LSK114
B539S6	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S6.fastq.gz	8a4c61a3808ff9a0c7a8b909c363eb6e	Nanopore SQK-LSK114
B539S7	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S7.fastq.gz	1350779370b7529a7fb68c8518ab1b2f	Nanopore SQK-LSK114
B539S8	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S8.fastq.gz	12c3cfc3b5f08a41c81a9462fcab7dad	Nanopore SQK-LSK114
B539S9	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B539S9.fastq.gz	651846b7011e61b1ea9a2b785c5c9d78	Nanopore SQK-LSK114
B53S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B53S1.fastq.gz	a15266530ab214e6152f9bba0e1d2900	Nanopore SQK-LSK114
B540S1	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B540S1.fastq.gz	118d21a366df46b2d63d20f71a7cf646	Nanopore SQK-LSK114
B540S2	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B540S2.fastq.gz	158a11b0bd787d8c4efd487e983f9348	Nanopore SQK-LSK114
B543S1	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B543S1.fastq.gz	7bfc60cb7e95ce25fba8f82ca76637b8	Nanopore SQK-LSK114
B543S2	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B543S2.fastq.gz	ab7e1c2a3871d25ba8f2d82bb2d01417	Nanopore SQK-LSK114
B543S3	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B543S3.fastq.gz	277f516efadbf51629ad23f743580fab	Nanopore SQK-LSK114
B543S4	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B543S4.fastq.gz	cd069569594e76d0f2d4a19f2552bbff	Nanopore SQK-LSK114
B545S1	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B545S1.fastq.gz	3d7e7b08647bf3a975cb2b937eebce85	Nanopore SQK-LSK114
B545S2	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B545S2.fastq.gz	56a401bd317c4bb995502e8dc46a846a	Nanopore SQK-LSK114
B545S3	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B545S3.fastq.gz	9d99900c095bcc8001cf4eab39378fd5	Nanopore SQK-LSK114
B545S4	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B545S4.fastq.gz	63f4f0c6f2292f0b0318fbf0cc83dba0	Nanopore SQK-LSK114
B545S5	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B545S5.fastq.gz	01d2e2b2117534dc67da85e0905d3f3e	Nanopore SQK-LSK114
B545S6	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B545S6.fastq.gz	6f8a8e224b782e9f04b4efcd2144bc63	Nanopore SQK-LSK114
B545S7	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B545S7.fastq.gz	d7fb0ebd740ac850aaca0a50a685e88b	Nanopore SQK-LSK114
B546S1	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B546S1.fastq.gz	6bf5736a2f8442411fb7d2e9c100fd94	Nanopore SQK-LSK114
B54S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B54S1.fastq.gz	5247c84e67214d729148d27798fed55c	Nanopore SQK-LSK114
B54S2	PRJEB112398	MinION	Guyane9	GENOMIC	PCR	AMPLICON	SINGLE	B54S2.fastq.gz	32f7b2a446d0ec842d8759c24754bafc	Nanopore SQK-LSK114
B54S3	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B54S3.fastq.gz	04e2372e9d72eedfd17f00a834f2ae7f	Nanopore SQK-LSK114
B54S4	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B54S4.fastq.gz	e33f686ea9dd0c6274728d7a2ca4a6ee	Nanopore SQK-LSK114
B54S5	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B54S5.fastq.gz	562173006524709807c57099013f30dc	Nanopore SQK-LSK114
B550S1	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B550S1.fastq.gz	cd174cb40a777183e1e532538979041a	Nanopore SQK-LSK114
B550S2	PRJEB112398	MinION	Guyane8	GENOMIC	PCR	AMPLICON	SINGLE	B550S2.fastq.gz	c5a6f5c298d9eaa432d1b208c74d23ef	Nanopore SQK-LSK114
B556S1	PRJEB112398	MinION	Guyane9	GENOMIC	PCR	AMPLICON	SINGLE	B556S1.fastq.gz	3deed5880c81e39edbe20698c953a8e5	Nanopore SQK-LSK114
B556S2	PRJEB112398	MinION	Guyane9	GENOMIC	PCR	AMPLICON	SINGLE	B556S2.fastq.gz	70b6ae410e817351c3acd59ff849d358	Nanopore SQK-LSK114
B556S3	PRJEB112398	MinION	Guyane9	GENOMIC	PCR	AMPLICON	SINGLE	B556S3.fastq.gz	33739e26b9a74401f3ccfec0caf54313	Nanopore SQK-LSK114
B556S4	PRJEB112398	MinION	Guyane9	GENOMIC	PCR	AMPLICON	SINGLE	B556S4.fastq.gz	a755cc6523762763338d6a2207715761	Nanopore SQK-LSK114
B556S5	PRJEB112398	MinION	Guyane9	GENOMIC	PCR	AMPLICON	SINGLE	B556S5.fastq.gz	7dd9d1a4bde1f884bca5f94294ee7b3f	Nanopore SQK-LSK114
B556S6	PRJEB112398	MinION	Guyane9	GENOMIC	PCR	AMPLICON	SINGLE	B556S6.fastq.gz	613bc18aeca6757754233f545e243526	Nanopore SQK-LSK114
B556S7	PRJEB112398	MinION	Guyane9	GENOMIC	PCR	AMPLICON	SINGLE	B556S7.fastq.gz	865ecf485c2328cd2a9ad8ce8890f319	Nanopore SQK-LSK114
B55S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B55S1.fastq.gz	2b2ebd627ef10e1e525a193db41f0571	Nanopore SQK-LSK114
B55S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B55S2.fastq.gz	b193418cda8aaa5019047a22ae248d4d	Nanopore SQK-LSK114
B56S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B56S1.fastq.gz	cb27dae742122e0e2574a7470536d91d	Nanopore SQK-LSK114
B56S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B56S2.fastq.gz	02ad19e86fc302ff9842f1595897afdc	Nanopore SQK-LSK114
B58S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B58S1.fastq.gz	ec01864646fec7c917e0a2d58d6fc999	Nanopore SQK-LSK114
B58S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B58S2.fastq.gz	2aae065632753e465652d1aa9bc2b87e	Nanopore SQK-LSK114
B60S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B60S1.fastq.gz	072e129693b656884dc9b1ce05175817	Nanopore SQK-LSK114
B60S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B60S2.fastq.gz	ad60d46d1afe20c36b9309c268efbc6c	Nanopore SQK-LSK114
B62S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B62S1.fastq.gz	2747619c3e2834c73ddd71638a0b2cb6	Nanopore SQK-LSK114
B62S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B62S2.fastq.gz	f88b116a0199f59765c6e8331181bea7	Nanopore SQK-LSK114
B62S3	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B62S3.fastq.gz	8ad5178be61c4d78a611bc848d52b916	Nanopore SQK-LSK114
B62S4	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B62S4.fastq.gz	aaaf91d0ac04b96916c96c4b04dad486	Nanopore SQK-LSK114
B62S5	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B62S5.fastq.gz	d0a83ebae42f52e7aeba5cf87b302a06	Nanopore SQK-LSK114
B62S6	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B62S6.fastq.gz	99d2aea6b3e7e6ae1c8602605de45457	Nanopore SQK-LSK114
B63S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B63S1.fastq.gz	95a3f70483c1c4a400747e11744ee09b	Nanopore SQK-LSK114
B64S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B64S1.fastq.gz	d9a567161665dc59c63fa48c65c774e5	Nanopore SQK-LSK114
B64S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B64S2.fastq.gz	11bdae81f2aa5854aba020976d739143	Nanopore SQK-LSK114
B64S3	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B64S3.fastq.gz	43c5881c1cdcf089e8598238bf758e19	Nanopore SQK-LSK114
B64S4	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B64S4.fastq.gz	fd8b463846fa42ceeebb93b7a32b5c70	Nanopore SQK-LSK114
B64S5	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B64S5.fastq.gz	6f7168963573aabcc35dc596803e0b69	Nanopore SQK-LSK114
B64S6	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B64S6.fastq.gz	bd2566265d70c8dc624d6c271bf66dd3	Nanopore SQK-LSK114
B64S7	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B64S7.fastq.gz	9cdfdb088ad27d93a497a7dd04495090	Nanopore SQK-LSK114
B65S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B65S1.fastq.gz	141278015f499b88878b2fe0717c2203	Nanopore SQK-LSK114
B65S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B65S2.fastq.gz	92864b9eff2f0a5363d9125b40fca0c6	Nanopore SQK-LSK114
B66S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B66S1.fastq.gz	82cb513009d8b895c6e3f2618ac6dfbb	Nanopore SQK-LSK114
B66S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B66S2.fastq.gz	3f0f3e46670fe3f1cacf3777c84efeb3	Nanopore SQK-LSK114
B66S3	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B66S3.fastq.gz	d4360db3ea1dfef5cebe77b190fb1fb2	Nanopore SQK-LSK114
B69S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B69S1.fastq.gz	306c02c8f65d93008a1ffa1f441384e0	Nanopore SQK-LSK114
B69S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B69S2.fastq.gz	34e8f0c105ad8750f67e1ff78771b36e	Nanopore SQK-LSK114
B69S3	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B69S3.fastq.gz	59d1b9940a3542256762422457c041e5	Nanopore SQK-LSK114
B69S4	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B69S4.fastq.gz	1a1428c9fc64fc4247d21a00721f29e6	Nanopore SQK-LSK114
B69S5	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B69S5.fastq.gz	3f2b09a90d5c39bbee99aa810ac34851	Nanopore SQK-LSK114
B69S6	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B69S6.fastq.gz	2e3eaa962ae987d351ff268991a66213	Nanopore SQK-LSK114
B69S7	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B69S7.fastq.gz	24e23b0815b5dcd163892c616e595627	Nanopore SQK-LSK114
B6S1	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B6S1.fastq.gz	a6bcb5bf3c3aacb7f13d2e864b4e31aa	Nanopore SQK-LSK114
B6S2	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B6S2.fastq.gz	c8138459e580fb371a5cc20b0cb5e216	Nanopore SQK-LSK114
B6S3	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B6S3.fastq.gz	070aaa95b4083b1cba40139a40d81bc0	Nanopore SQK-LSK114
B70S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B70S1.fastq.gz	e9623cb5df28e4f16de884e52dfa106a	Nanopore SQK-LSK114
B71S10	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S10.fastq.gz	4f5e576247f86ecd3f3f6a133fbdc3d9	Nanopore SQK-LSK114
B71S11	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S11.fastq.gz	b321f62d7b03edb08fa4ad3fb5b3fbc1	Nanopore SQK-LSK114
B71S12	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S12.fastq.gz	ce408c0ae17f0011d403147f218aa037	Nanopore SQK-LSK114
B71S13	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S13.fastq.gz	c6c5c51a850496fe279fd4cad65ddc67	Nanopore SQK-LSK114
B71S14	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S14.fastq.gz	0668bd1f35e1bb6c8a86747d853a6135	Nanopore SQK-LSK114
B71S15	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S15.fastq.gz	281b5b0840e3dd32b96bed4291ccab39	Nanopore SQK-LSK114
B71S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S1.fastq.gz	ffd0d3007095af8b2ddaee3c7fe5cc6c	Nanopore SQK-LSK114
B71S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S2.fastq.gz	35d619f783252d9924f70690156c2664	Nanopore SQK-LSK114
B71S3	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S3.fastq.gz	141ac94f681e2496bf5356400ad7dc75	Nanopore SQK-LSK114
B71S4	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S4.fastq.gz	bd8ab8528d369e9d6ea9ae33ed0e4c46	Nanopore SQK-LSK114
B71S5	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S5.fastq.gz	79c63d79b52998dd9bd244bf0f14d2d9	Nanopore SQK-LSK114
B71S6	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S6.fastq.gz	49024c2bdca7048fd56ff28f0980c152	Nanopore SQK-LSK114
B71S7	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S7.fastq.gz	af1f29d9a36f82876b92e84a382cfdfc	Nanopore SQK-LSK114
B71S8	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S8.fastq.gz	f154174b9e4d034a3e33bf88f31e5d57	Nanopore SQK-LSK114
B71S9	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B71S9.fastq.gz	544770cce31b054ea8f57376f0472e1c	Nanopore SQK-LSK114
B72S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B72S1.fastq.gz	6da28ac72ab078632dbf1a6f02b10695	Nanopore SQK-LSK114
B72S2	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B72S2.fastq.gz	9b2a8a6c1f4aae840586e982059189ee	Nanopore SQK-LSK114
B72S3	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B72S3.fastq.gz	6acdeb02fc29d01e959aebb71ec8cccc	Nanopore SQK-LSK114
B73S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B73S1.fastq.gz	47b69cf7a492fd935b34b2678c3f784c	Nanopore SQK-LSK114
B74S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B74S1.fastq.gz	b2db034501b5a5ed5a6d8147793b9052	Nanopore SQK-LSK114
B75S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B75S1.fastq.gz	3bedbe4200d1db950a5ddc96a28502e7	Nanopore SQK-LSK114
B76S1	PRJEB112398	MinION	Guyane3	GENOMIC	PCR	AMPLICON	SINGLE	B76S1.fastq.gz	6b4ef86cc3ff301c2adef9b7fa444304	Nanopore SQK-LSK114
B7S10	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S10.fastq.gz	35496fe918b2b576cf6adfb5264272cd	Nanopore SQK-LSK114
B7S11	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S11.fastq.gz	715f1275fb44d88c2e5eb9004c810413	Nanopore SQK-LSK114
B7S12	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S12.fastq.gz	4942974590829e7f20ebcfa6a1e90cac	Nanopore SQK-LSK114
B7S13	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S13.fastq.gz	3743239b1f84629dc057519d1e851167	Nanopore SQK-LSK114
B7S14	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S14.fastq.gz	5b1c453e94862a4209cb2d3307f7b928	Nanopore SQK-LSK114
B7S15	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S15.fastq.gz	e475a842974582ba5573cb812075f041	Nanopore SQK-LSK114
B7S16	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S16.fastq.gz	78a09e968e2cdf655e4c1c1ee828a40e	Nanopore SQK-LSK114
B7S17	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S17.fastq.gz	61f2fd984f9d0396a26c957f943b00b7	Nanopore SQK-LSK114
B7S18	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S18.fastq.gz	a01f37daa04a86671d8b810813845acc	Nanopore SQK-LSK114
B7S19	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S19.fastq.gz	7c134878f94f9e3f5219f98a561faa7d	Nanopore SQK-LSK114
B7S1	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S1.fastq.gz	a38cb377d68058f555e473cd8fe0b3ff	Nanopore SQK-LSK114
B7S20	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S20.fastq.gz	dd5a411a0c5bd7f434ab92fc578ac8a8	Nanopore SQK-LSK114
B7S21	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S21.fastq.gz	b7b846b3ca7f748ce274b9912d13da38	Nanopore SQK-LSK114
B7S22	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S22.fastq.gz	30ed6124a22e827c132de42340243162	Nanopore SQK-LSK114
B7S23	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S23.fastq.gz	7bead2c2bb961208c59dffedd5e55439	Nanopore SQK-LSK114
B7S24	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S24.fastq.gz	382d8b5aedbe811355a09787a4523ea8	Nanopore SQK-LSK114
B7S25	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S25.fastq.gz	4d862639408925cc1b01656f376c1981	Nanopore SQK-LSK114
B7S26	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S26.fastq.gz	706782d05aa0d16db9cca1bb8b617d67	Nanopore SQK-LSK114
B7S27	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S27.fastq.gz	33f21ed3f60a1daf1704cec85b8f2274	Nanopore SQK-LSK114
B7S28	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S28.fastq.gz	f709b1883827c894f70c97c1d19a584c	Nanopore SQK-LSK114
B7S29	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S29.fastq.gz	4233cdafbec04fc5e795b9dca94b342b	Nanopore SQK-LSK114
B7S2	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S2.fastq.gz	305a6f731aefb07e42888c9798fe75cd	Nanopore SQK-LSK114
B7S30	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S30.fastq.gz	9e568b9f90a8b77f543c7c6a0afd8908	Nanopore SQK-LSK114
B7S31	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S31.fastq.gz	4c10104a2566da8f6b58729e1ff3b803	Nanopore SQK-LSK114
B7S32	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S32.fastq.gz	7533da5ccfaaa995c678205e957b6fb2	Nanopore SQK-LSK114
B7S33	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S33.fastq.gz	0e696ff03529b74470a1ab428bd9b446	Nanopore SQK-LSK114
B7S34	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S34.fastq.gz	6452f1c4420f8a5c43d503b66aa78a4c	Nanopore SQK-LSK114
B7S35	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S35.fastq.gz	131888ee799a24c91d9e6c8630f29d43	Nanopore SQK-LSK114
B7S36	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S36.fastq.gz	145da9572d55a6ac394a08ac5524c4f2	Nanopore SQK-LSK114
B7S37	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S37.fastq.gz	9ee1c84e1fa99669985597b0d81e4b12	Nanopore SQK-LSK114
B7S38	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S38.fastq.gz	3be7f1e1b66aa849363fbc1356f91db5	Nanopore SQK-LSK114
B7S39	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S39.fastq.gz	0b81ede0d1c7b3758340e2ce6b8cff3a	Nanopore SQK-LSK114
B7S3	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S3.fastq.gz	7026e907b7c4e4586b47a0b62e41198c	Nanopore SQK-LSK114
B7S40	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S40.fastq.gz	e5e8a106165bb94ff1c2bf67ab4cd4ac	Nanopore SQK-LSK114
B7S41	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S41.fastq.gz	ab90ca8a3dfdd3e8ea821211e21d5c87	Nanopore SQK-LSK114
B7S42	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S42.fastq.gz	caef6751b47a03ce851d03b1150b6d6f	Nanopore SQK-LSK114
B7S43	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S43.fastq.gz	537838bbba3e2d4c6603ff9db51bb2fb	Nanopore SQK-LSK114
B7S44	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S44.fastq.gz	8821fdb6e25ab7b5de97b24692a17789	Nanopore SQK-LSK114
B7S45	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S45.fastq.gz	e801e8f4057e83022161bdc74cdc769e	Nanopore SQK-LSK114
B7S4	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S4.fastq.gz	80ffeab988d62c724f498f1e6328d819	Nanopore SQK-LSK114
B7S5	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S5.fastq.gz	02b4488fc125d72a67498f0c4074ba16	Nanopore SQK-LSK114
B7S6	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S6.fastq.gz	5319e68f388a9a57b7abdfe3c89139b9	Nanopore SQK-LSK114
B7S7	PRJEB112398	MinION	Guyane1	GENOMIC	PCR	AMPLICON	SINGLE	B7S7.fastq.gz	12d988417ecb4351d090547268dad868	Nanopore SQK-LSK114
